1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
206859_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,15,13
206860_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206861_s_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
206862_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,6
206863_x_at,6,10,10,8,15,3,9,6,7,8,12,5,11,2,9,2,4,13,6,13
206864_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,8,2,15,13
206865_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206866_at,13,1,12,15,10,7,14,11,10,12,2,3,14,15,1,10,1,10,2,5
206867_at,6,10,10,13,15,3,8,6,7,4,12,13,11,2,9,2,4,2,15,13
206868_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
206869_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,12,13,13,8,9,2
206870_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
206871_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206872_at,9,8,8,9,14,13,12,11,2,7,2,3,12,7,12,9,1,14,4,9
206873_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
206874_s_at,6,10,10,8,15,3,9,6,7,8,12,13,7,2,9,2,4,13,6,13
206875_s_at,3,11,7,9,12,8,11,13,2,15,3,11,12,3,12,13,13,12,9,6
206876_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
206877_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
206878_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206879_s_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
206880_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
206881_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,15,13
206882_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
206883_x_at,11,14,14,14,11,15,8,3,13,10,8,15,9,1,2,3,15,2,15,3
206884_s_at,13,1,12,15,10,7,14,11,10,12,6,7,14,15,1,10,1,10,2,5
206885_x_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
206886_x_at,6,10,10,8,15,3,9,6,7,8,12,13,7,2,9,2,4,13,6,13
206887_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,8,2,15,3
206888_s_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,6
206889_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206890_at,6,10,5,8,2,3,9,10,7,8,12,5,7,2,9,2,4,13,6,4
206891_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
206892_at,12,4,5,8,8,3,9,10,7,8,1,5,7,6,9,8,4,13,6,4
206893_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
206894_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
206895_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206896_s_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,6,13
206897_at,9,8,10,13,8,5,9,6,8,4,12,13,7,7,7,9,6,13,6,4
206898_at,3,11,8,9,14,5,12,13,8,15,2,3,12,3,7,13,13,14,4,9
206899_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
206900_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206901_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,9,8,12,13,6,4
206902_s_at,5,13,1,3,4,4,2,1,4,13,9,1,9,14,15,14,10,3,10,10
206903_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206904_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
206905_s_at,13,1,12,9,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
206906_at,13,1,12,15,9,13,11,7,10,7,10,7,13,15,1,10,1,12,2,5
206907_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,4,13
206908_s_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
206909_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
206910_x_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
206911_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
206912_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,9
206913_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,4,8,12,13,6,4
206914_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206915_at,3,4,13,10,12,8,1,2,3,14,3,12,5,3,4,13,13,8,5,2
206916_x_at,9,8,10,13,15,5,9,6,8,4,12,13,7,7,7,9,6,13,6,13
206917_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
206918_s_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
206919_at,12,4,13,10,8,12,12,6,3,14,12,13,7,6,4,8,12,14,5,9
206920_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206921_at,11,1,14,15,10,7,14,11,10,12,6,3,14,1,1,3,8,10,7,5
206922_at,6,10,5,11,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
206923_at,5,14,1,11,15,15,8,3,13,5,8,15,9,14,2,2,15,2,15,10
206924_at,5,14,14,14,11,15,8,3,13,10,8,1,9,14,2,14,15,2,15,3
206925_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
206926_s_at,11,14,10,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
206927_s_at,13,1,12,15,10,13,14,7,10,12,6,7,14,15,1,10,1,10,2,5
206928_at,13,8,8,9,14,13,11,11,2,7,2,3,12,7,12,10,1,12,4,9
206929_s_at,6,8,10,13,15,5,9,6,7,4,12,13,7,2,7,9,6,13,6,13
206930_at,5,13,1,3,4,4,2,3,12,13,9,1,9,14,15,14,10,3,10,10
206931_at,12,4,13,8,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
206932_at,13,1,12,15,10,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
206933_s_at,13,1,12,15,9,13,11,7,10,7,10,7,13,15,1,10,1,12,2,6
206934_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206935_at,11,1,8,15,10,7,14,11,10,12,6,3,14,15,1,3,8,10,7,5
206936_x_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
206937_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206938_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
206939_at,9,8,10,13,15,5,12,11,8,4,2,13,11,7,7,9,6,14,15,13
206940_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,5,2
206941_x_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
206942_s_at,6,10,1,11,15,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
206943_at,12,4,13,10,8,12,1,6,3,14,12,12,7,6,4,8,12,8,5,4
206944_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
206945_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,2
206946_at,3,11,13,10,14,5,12,2,3,15,3,13,12,7,7,13,13,14,4,9
206947_at,13,11,7,9,9,13,11,13,2,7,10,11,13,3,12,10,1,12,2,6
206948_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
206949_s_at,13,1,12,15,9,13,11,7,10,7,10,7,13,15,1,10,1,12,2,5
206950_at,13,1,12,15,10,13,14,11,10,7,2,3,14,15,1,10,1,10,2,5
206951_at,12,4,5,8,8,12,9,6,7,8,1,13,7,6,9,8,12,13,6,4
206952_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,11,10
206953_s_at,13,8,8,9,14,13,11,11,2,7,2,3,12,15,12,10,1,12,4,9
206954_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
206955_at,11,1,12,15,10,7,14,11,10,12,6,3,14,15,1,3,8,10,7,5
206956_at,3,11,7,9,12,8,11,13,2,15,10,11,5,3,12,13,13,12,9,6
206957_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206958_s_at,12,4,5,8,8,3,9,10,7,8,1,5,7,6,9,8,4,13,6,4
206959_s_at,6,10,10,8,2,3,9,6,7,8,12,5,11,2,9,2,4,13,6,13
206960_at,6,10,5,8,2,3,9,1,7,8,9,5,15,2,9,2,4,13,6,10
206961_s_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
206962_x_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206963_s_at,6,10,10,8,2,3,9,6,7,8,12,13,7,2,9,2,4,13,6,4
206964_at,3,4,13,10,8,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
206965_at,12,4,13,8,8,12,9,6,3,14,1,12,7,6,4,8,12,13,6,4
206966_s_at,3,11,8,9,14,8,12,13,2,15,2,3,12,3,12,13,13,14,9,9
206967_at,11,1,14,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
206968_s_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,5,2
206969_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,9
206970_at,11,1,14,15,10,7,14,15,10,12,6,7,14,1,1,3,8,10,7,5
206971_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206972_s_at,9,8,10,13,15,15,8,3,13,4,12,13,11,7,2,9,15,2,15,13
206973_at,6,10,1,11,15,15,8,1,13,5,9,5,11,2,9,2,4,2,15,13
206974_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
206975_at,13,1,12,15,10,13,14,11,10,12,6,3,14,15,1,10,1,10,2,5
206976_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
206977_at,9,8,8,13,10,5,12,11,8,4,2,3,12,7,7,9,6,14,4,5
206978_at,13,11,7,9,9,13,11,7,2,7,10,11,13,15,12,10,1,12,2,6
206979_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,12,13,13,8,9,2
206980_s_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
206981_at,11,14,14,14,11,15,8,3,13,10,8,15,9,1,2,3,15,2,7,3
206982_at,9,8,10,13,15,5,8,3,8,4,12,13,11,7,7,9,6,2,15,13
206983_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
206984_s_at,3,11,7,9,9,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
206985_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
206986_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
206987_x_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
206988_at,2,14,14,5,11,14,4,15,15,10,13,8,9,8,10,7,11,6,7,3
206989_s_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
206990_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,2,4,13,6,4
206991_s_at,9,8,10,13,15,5,9,6,8,4,12,13,7,7,7,9,6,13,6,13
206992_s_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
206993_at,13,1,12,15,9,13,14,7,10,7,6,7,13,15,1,10,1,10,2,5
206994_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
206995_x_at,11,8,8,13,10,7,14,11,10,4,2,3,14,1,7,3,8,10,4,5
206996_x_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
206997_s_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,2
206998_x_at,6,14,1,11,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
206999_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,4,8,12,13,6,4
207000_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,6,2,15,13
207001_x_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
207002_s_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
207003_at,12,4,13,8,8,12,12,6,3,14,12,13,7,6,4,8,12,14,6,4
207004_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
207005_s_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
207006_s_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207007_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,12,13,13,8,9,2
207008_at,6,10,1,11,15,15,8,3,13,5,8,15,11,2,2,2,15,2,15,13
207009_at,6,10,1,11,2,3,2,1,7,5,9,5,15,2,9,2,4,3,11,10
207010_at,11,1,12,15,10,7,14,11,10,12,6,3,14,15,1,3,8,10,7,5
207011_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,13
207012_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
207013_s_at,3,11,7,9,12,8,11,13,2,15,10,11,12,3,12,13,13,12,9,6
207014_at,11,8,14,14,15,5,8,11,8,4,8,15,11,1,2,3,6,2,15,13
207015_s_at,5,15,2,3,4,4,2,5,12,13,13,1,9,14,15,14,10,3,10,7
207016_s_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,6,10
207017_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,2
207018_s_at,13,1,7,9,9,13,11,13,2,7,10,3,13,15,12,10,1,12,2,6
207019_s_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
207020_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
207021_at,13,1,12,9,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
207022_s_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207023_x_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207024_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
207025_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
207026_s_at,9,8,10,13,15,5,12,6,8,4,12,13,7,7,7,9,6,14,6,13
207027_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
207028_at,6,14,1,11,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
207029_at,11,14,14,14,11,7,8,3,13,10,8,15,11,1,2,3,8,2,15,3
207030_s_at,12,4,13,8,8,12,9,6,3,14,12,12,7,6,4,8,12,13,6,4
207031_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
207032_s_at,13,1,12,15,10,7,14,15,10,12,6,7,14,15,1,10,8,10,7,5
207033_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,6
207034_s_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,6
207035_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207036_x_at,9,8,10,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,13
207037_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
207038_at,9,8,10,13,15,5,12,6,8,4,12,13,11,7,7,9,6,14,15,13
207039_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
207040_s_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207041_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207042_at,6,14,1,11,15,15,8,3,13,5,8,15,11,2,2,2,15,2,15,13
207043_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,13
207044_at,5,14,1,11,4,15,2,3,13,5,9,1,9,14,15,14,15,3,11,10
207045_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
207046_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207047_s_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
207048_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,4,8,12,13,6,4
207049_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207050_at,5,13,2,3,4,4,2,5,12,13,13,1,9,14,15,14,10,3,10,7
207051_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
207052_at,12,4,13,10,8,12,1,2,3,14,3,12,7,6,4,8,12,8,5,4
207053_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
207054_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
207055_at,3,11,7,9,12,8,11,13,2,15,10,11,5,3,12,13,13,12,9,6
207056_s_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
207057_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
207058_s_at,12,4,13,10,8,12,1,6,3,14,12,13,7,6,4,8,12,8,5,9
207059_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207060_at,11,8,8,13,10,7,14,11,10,4,2,3,14,1,1,3,8,10,4,5
207061_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
207062_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207063_at,5,13,1,11,4,4,2,1,4,5,9,1,15,14,15,2,4,3,11,10
207064_s_at,11,1,14,15,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
207065_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207066_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,2
207067_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,13
207068_at,3,11,7,9,12,8,11,13,2,15,3,11,12,3,12,13,13,12,9,9
207069_s_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
207070_at,3,11,13,10,12,8,1,2,3,14,3,12,5,3,4,13,13,8,5,2
207071_s_at,13,1,12,15,9,13,11,7,2,7,10,3,13,15,1,10,1,12,2,6
207072_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
207073_at,12,4,5,8,8,12,9,10,3,14,1,12,7,6,4,8,12,13,5,4
207074_s_at,9,8,10,13,15,15,8,3,13,4,12,13,11,7,2,9,15,2,15,13
207075_at,12,4,5,8,2,3,9,10,7,8,1,5,7,2,9,8,4,13,6,4
207076_s_at,9,11,8,13,14,5,12,13,8,15,2,3,12,7,7,13,6,14,4,9
207077_at,13,11,7,9,9,13,11,13,2,7,10,3,13,15,12,10,1,12,2,6
207078_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
207079_s_at,3,11,8,9,14,8,12,13,8,15,2,11,12,3,12,13,13,14,4,9
207080_s_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
207081_s_at,11,8,14,14,15,5,8,11,8,4,8,15,11,1,2,3,6,2,15,13
207082_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,9,8,12,13,6,4
207083_s_at,13,1,12,15,10,7,14,7,10,12,6,7,14,15,1,10,8,10,2,5
207084_at,13,11,7,9,9,13,11,13,2,7,10,3,13,15,12,10,1,12,2,6
207085_x_at,13,1,12,9,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
207086_x_at,13,1,12,15,10,13,14,11,10,12,2,3,14,15,1,10,1,10,2,5
207087_x_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,2,4,13,6,4
207088_s_at,3,11,8,9,14,8,12,13,2,15,3,11,12,3,12,13,13,14,9,9
207089_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
207090_x_at,6,10,1,11,15,15,8,3,13,5,8,15,11,2,2,2,15,2,15,13
207091_at,6,10,5,8,2,3,9,1,7,8,12,5,15,2,9,2,4,13,6,4
207092_at,12,4,13,10,8,12,1,2,3,14,12,12,7,6,4,8,12,8,5,4
207093_s_at,6,14,1,11,15,15,8,3,13,10,8,15,11,1,2,2,15,2,15,13
207094_at,3,4,13,10,12,12,1,2,3,14,3,12,5,6,4,13,12,8,5,2
207095_at,3,11,7,9,12,8,1,13,2,15,3,11,5,3,12,13,13,8,9,2
207096_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,12,10,1,12,2,6
207097_s_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,13
207098_s_at,13,11,8,9,9,13,11,13,2,7,10,3,13,15,12,10,1,12,2,6
207099_s_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
207100_s_at,9,8,10,13,15,15,8,3,13,4,12,13,11,7,2,9,6,2,15,13
207101_at,9,8,10,13,14,5,12,11,8,4,12,13,12,7,7,9,6,14,4,13
207102_at,5,14,14,14,11,15,8,3,13,10,8,15,9,14,2,14,15,2,15,3
207103_at,3,11,7,9,12,8,11,13,2,15,3,11,5,3,12,13,13,12,9,2
207104_x_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207105_s_at,6,10,5,8,2,3,9,10,7,8,12,5,7,2,9,2,4,13,6,4
207106_s_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,12,13,13,8,9,2
207107_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
207108_s_at,5,10,1,11,4,15,2,1,13,5,9,1,15,14,15,2,15,3,11,10
207109_at,13,1,8,9,9,13,11,11,2,7,10,3,13,15,12,10,1,12,2,6
207110_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207111_at,11,14,14,14,11,14,4,15,15,10,13,8,9,1,10,3,8,6,7,3
207112_s_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
207113_s_at,5,13,1,11,4,4,2,3,13,13,9,1,9,14,15,14,10,3,10,10
207114_at,5,13,1,11,4,4,2,1,4,5,9,1,15,14,15,14,10,3,11,10
207115_x_at,12,4,5,8,2,3,9,10,7,8,1,5,7,6,9,8,4,13,6,4
207116_s_at,11,8,14,14,10,7,14,11,10,12,2,15,14,1,1,3,8,10,7,5
207117_at,11,14,14,14,10,7,14,15,10,10,8,15,14,1,2,3,8,10,7,3
207118_s_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207119_at,9,8,10,13,15,5,8,6,8,4,12,13,11,7,7,9,6,2,15,13
207120_at,12,4,13,10,8,12,1,2,3,14,3,12,5,6,4,8,12,8,5,2
207121_s_at,13,1,12,15,9,13,11,7,2,7,10,7,13,15,1,10,1,12,2,6
207122_x_at,9,8,10,13,14,5,12,6,8,4,12,13,12,7,7,9,6,14,4,9
207123_s_at,6,14,1,11,15,15,8,3,13,5,8,15,11,2,2,2,15,2,15,13
207124_s_at,13,11,8,9,9,13,11,13,2,7,10,3,13,3,12,10,1,12,2,6
207125_at,12,4,5,8,8,12,9,10,7,8,1,12,7,6,4,8,12,13,6,4
207126_x_at,6,10,1,11,2,3,9,1,7,5,9,5,15,2,9,2,4,13,11,10
207127_s_at,13,1,12,15,10,13,14,7,10,7,6,7,14,15,1,10,1,10,2,5
207128_s_at,11,14,10,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207129_at,13,1,12,15,10,7,14,7,10,12,6,7,14,15,1,10,8,10,2,5
207130_at,6,10,10,11,15,15,8,3,13,5,8,13,11,2,2,2,15,2,15,13
207131_x_at,6,10,10,13,15,3,8,6,7,4,12,13,11,2,9,2,4,2,15,13
207132_x_at,11,14,14,14,15,15,8,3,13,10,8,15,11,1,2,3,15,2,15,13
207133_x_at,12,4,5,8,8,3,9,6,7,8,12,13,7,2,9,8,4,13,6,4
207134_x_at,11,14,14,14,11,15,8,3,13,10,8,15,11,1,2,3,15,2,15,3
207135_at,6,10,1,11,15,15,8,1,13,5,9,5,15,2,9,2,15,2,11,10
207136_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,13
207137_at,3,11,7,9,12,8,11,13,2,15,10,11,13,3,12,13,13,12,9,6
207138_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
207139_at,6,10,10,8,2,3,9,6,7,8,12,13,7,2,9,2,4,13,6,4
207140_at,3,11,13,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
207141_s_at,11,14,14,14,10,7,14,15,10,12,6,15,14,1,1,3,8,10,7,5
207142_at,6,10,10,8,2,3,9,6,7,8,12,13,7,2,9,2,4,13,6,13
207143_at,6,10,5,8,2,3,9,6,7,8,12,5,15,2,9,2,4,13,6,4
207144_s_at,9,8,8,9,14,5,12,13,8,4,2,3,12,7,7,9,6,14,4,9
207145_at,5,14,1,11,11,15,2,3,13,10,8,1,9,14,15,14,15,3,15,3
207146_at,9,8,8,13,14,5,12,6,8,4,2,13,12,7,7,9,6,14,4,9
207147_at,11,14,14,14,10,7,14,15,10,10,8,15,14,1,2,3,8,10,7,3
207148_x_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,2,4,13,6,4
207149_at,11,14,14,14,11,7,14,15,13,10,8,15,14,1,2,3,8,10,7,3
207150_at,13,1,12,15,9,13,11,7,2,7,10,3,13,15,12,10,1,12,2,6
207151_at,9,8,8,13,14,5,12,11,8,4,2,3,12,7,7,9,6,14,4,9
207152_at,6,10,1,11,2,3,8,1,7,5,9,5,15,2,9,2,4,2,11,10
207153_s_at,3,11,7,10,12,8,1,2,3,15,3,11,5,3,4,13,13,8,9,2
207154_at,6,10,1,11,15,15,8,3,13,5,9,5,11,2,9,2,15,2,15,13
207155_at,6,10,5,11,2,3,9,1,7,8,9,5,15,2,9,2,4,13,11,10
207156_at,11,1,12,15,10,7,14,15,10,12,6,7,14,15,1,3,8,10,7,5
207157_s_at,9,8,8,13,14,5,12,11,8,4,2,13,12,7,7,9,6,14,4,9
207158_at,12,4,13,10,8,12,1,10,3,14,1,12,7,6,4,8,12,8,5,4
207159_x_at,12,4,13,10,8,12,1,2,3,14,1,12,7,6,4,8,12,8,5,4
207160_at,11,14,14,14,11,15,8,3,13,10,8,15,9,1,2,3,15,2,15,3
207161_at,6,10,5,8,2,3,9,10,7,8,1,5,7,2,9,2,4,13,6,4
207162_s_at,12,4,10,13,8,12,12,6,8,4,12,13,7,7,7,8,12,14,6,4
