1,2,3,4,5,6,7,8,9,10
203669_s_at,10,2,6,1,4,2,7,1,2,9
203670_at,8,3,8,3,1,3,5,4,4,3
203671_at,9,9,9,4,8,6,9,9,10,1
203672_x_at,1,3,3,5,2,5,4,3,5,2
203673_at,8,3,8,3,1,3,5,4,4,3
203674_at,1,3,3,5,6,5,4,5,5,2
203675_at,1,3,3,5,6,5,4,5,5,2
203676_at,2,10,8,3,9,7,5,6,4,10
203677_s_at,4,5,5,4,2,9,2,3,10,7
203678_at,2,10,8,3,9,7,7,6,4,10
203679_at,10,2,6,1,4,2,7,1,2,9
203680_at,8,3,3,5,2,3,4,3,5,3
203681_at,2,10,8,3,9,7,5,6,4,10
203682_s_at,1,3,3,5,6,5,4,5,5,2
203683_s_at,1,3,3,5,6,5,4,5,5,2
203684_s_at,1,3,3,5,6,5,4,5,5,2
203685_at,8,3,3,5,1,3,4,4,5,3
203686_at,9,9,9,4,8,6,9,9,10,1
203687_at,10,2,6,1,4,2,7,1,2,9
203688_at,8,3,3,5,1,3,4,4,5,3
203689_s_at,10,2,6,1,4,2,7,1,2,9
203690_at,9,9,9,4,8,6,9,9,10,1
203691_at,10,2,6,1,4,2,7,1,2,9
203692_s_at,1,2,6,1,6,5,7,5,2,2
203693_s_at,1,9,9,4,2,5,9,3,10,2
203694_s_at,10,2,6,1,4,2,7,1,2,9
203695_s_at,8,3,3,5,1,3,4,4,5,3
203696_s_at,1,3,3,5,6,5,4,5,5,2
203697_at,9,9,9,4,8,6,9,9,10,1
203698_s_at,2,10,8,3,9,7,7,6,4,10
203699_s_at,2,10,8,3,9,7,7,6,4,10
203700_s_at,2,10,8,3,9,7,5,6,4,10
203701_s_at,9,9,9,4,8,6,9,9,10,1
203702_s_at,2,10,8,3,6,7,5,5,4,10
203703_s_at,10,2,6,1,4,2,7,1,2,9
203704_s_at,1,3,3,5,6,5,4,5,5,2
203705_s_at,9,9,9,4,8,6,9,9,10,1
203706_s_at,2,10,8,3,9,7,5,6,4,10
203707_at,1,10,8,3,6,5,5,5,4,2
203708_at,9,9,9,4,8,6,9,9,10,1
203709_at,1,9,9,4,6,5,9,5,10,2
203710_at,8,3,3,5,1,3,4,4,5,3
203711_s_at,1,9,9,4,6,5,4,5,10,2
203712_at,2,10,8,3,9,7,5,6,4,10
203713_s_at,1,3,3,5,6,5,4,5,5,2
203714_s_at,9,9,9,4,8,6,9,9,10,1
203715_at,9,9,9,4,8,6,9,9,10,1
203716_s_at,4,3,3,5,2,9,4,3,5,3
203717_at,10,2,6,1,9,2,7,6,2,9
203718_at,1,3,3,5,6,5,4,5,5,2
203719_at,2,10,8,3,6,7,7,5,4,10
203720_s_at,1,3,3,5,6,5,4,5,5,2
203721_s_at,1,9,9,4,6,5,9,5,10,2
203722_at,1,3,3,5,6,5,4,5,5,2
203723_at,10,2,6,1,4,2,9,1,2,9
203724_s_at,2,10,6,1,9,7,7,6,2,10
203725_at,8,3,3,5,1,3,4,4,5,3
203726_s_at,10,2,6,1,4,2,7,1,2,9
203727_at,2,10,8,3,9,7,5,6,4,10
203728_at,8,3,8,3,1,3,5,4,4,3
203729_at,10,2,6,1,4,2,7,1,2,9
203730_s_at,10,2,6,1,4,2,7,1,2,9
203731_s_at,9,9,9,4,8,6,9,9,10,1
203732_at,2,10,8,3,6,7,5,5,4,10
203733_at,10,2,6,1,4,2,7,1,2,9
203734_at,1,2,6,1,6,5,7,5,2,2
203735_x_at,8,3,3,5,1,3,4,4,5,3
203736_s_at,2,10,8,3,9,7,5,6,4,10
203737_s_at,9,9,9,4,8,6,9,9,10,1
203738_at,10,2,6,1,6,2,7,5,2,9
203739_at,8,3,8,3,1,3,5,4,4,3
203740_at,1,3,3,5,6,5,4,5,5,2
203741_s_at,10,2,6,1,4,2,7,1,2,9
203742_s_at,8,3,8,3,1,3,5,4,4,3
203743_s_at,9,9,9,4,8,6,9,9,10,1
203744_at,8,3,3,5,2,3,4,3,5,3
203745_at,10,2,6,1,4,2,7,1,2,9
203746_s_at,1,3,3,5,6,5,4,5,5,2
203747_at,9,9,9,4,8,6,9,9,10,1
203748_x_at,9,9,9,4,8,6,9,9,10,1
203749_s_at,10,2,6,1,4,2,7,1,2,9
203750_s_at,9,9,9,4,8,6,9,9,10,1
203751_x_at,8,3,3,5,1,3,4,4,5,3
203752_s_at,9,9,9,4,8,6,9,9,10,1
203753_at,8,3,3,5,2,5,4,3,5,3
203754_s_at,1,2,6,1,6,2,7,5,2,2
203755_at,10,2,6,1,4,2,7,1,2,9
203756_at,1,9,9,4,6,5,9,5,10,2
203757_s_at,9,9,9,4,8,6,9,9,10,1
203758_at,8,3,3,5,1,5,4,4,5,3
203759_at,1,9,9,1,6,5,7,5,2,2
203760_s_at,2,10,6,1,9,7,7,6,2,10
203761_at,4,5,5,10,2,9,2,3,3,7
203762_s_at,2,10,8,3,6,7,5,5,4,10
203763_at,8,3,3,5,1,3,4,4,5,3
203764_at,10,2,6,1,4,2,7,1,2,9
203765_at,9,9,9,4,8,6,9,9,10,1
203766_s_at,1,9,9,4,6,5,9,5,10,2
203767_s_at,2,10,8,3,9,7,5,6,4,10
203768_s_at,10,2,6,1,4,2,7,1,2,9
203769_s_at,1,3,3,5,6,5,4,5,5,2
203770_s_at,2,10,8,3,9,7,5,6,4,10
203771_s_at,9,9,9,4,8,6,9,9,10,1
203772_at,4,5,3,5,2,9,2,3,5,7
203773_x_at,4,5,5,10,2,9,2,3,3,7
203774_at,8,3,3,5,1,3,4,4,5,3
203775_at,1,9,9,4,2,5,9,3,10,2
203776_at,2,10,8,3,6,7,5,5,4,10
203777_s_at,8,3,3,5,1,3,4,4,5,3
203778_at,8,3,3,5,1,3,4,4,5,3
203779_s_at,10,2,6,1,4,2,7,1,2,9
203780_at,2,10,8,3,9,7,5,6,4,10
203781_at,9,9,9,4,8,6,9,9,10,1
203782_s_at,8,3,3,5,1,3,4,4,5,3
203783_x_at,10,2,6,1,4,2,7,1,2,9
203784_s_at,9,9,9,4,8,6,9,9,10,1
203785_s_at,1,3,3,5,6,5,4,5,5,2
203786_s_at,9,9,9,4,8,6,9,9,10,1
203787_at,10,2,6,1,4,2,7,1,2,9
203788_s_at,8,10,8,3,1,3,5,4,4,3
203789_s_at,10,2,6,1,4,2,7,1,2,9
203790_s_at,2,10,6,1,9,7,7,6,2,10
203791_at,8,3,3,5,1,3,4,4,5,3
203792_x_at,1,9,9,4,6,6,9,5,10,2
203793_x_at,1,9,9,4,2,6,9,3,10,1
203794_at,1,3,3,5,2,5,4,3,5,2
203795_s_at,1,3,3,5,2,5,4,3,5,2
203796_s_at,8,3,3,5,1,3,4,4,5,3
203797_at,1,9,9,4,6,5,9,5,10,2
203798_s_at,10,2,6,1,4,2,7,1,2,9
203799_at,4,5,3,5,2,9,2,3,5,7
203800_s_at,4,5,5,5,2,9,2,3,5,7
203801_at,10,2,6,1,4,2,7,1,2,9
203802_x_at,9,9,9,4,8,6,9,9,10,1
203803_at,9,2,9,4,8,6,9,9,10,1
203804_s_at,1,3,3,5,6,5,4,5,5,2
203805_s_at,9,9,9,4,8,6,9,9,10,1
203806_s_at,1,9,9,4,2,5,9,3,10,2
203807_x_at,2,10,8,3,9,7,5,6,4,10
203808_at,8,3,3,5,1,3,4,4,5,3
203809_s_at,10,2,6,1,4,2,7,1,2,9
203810_at,1,9,9,4,6,5,9,5,10,2
203811_s_at,10,2,6,1,4,2,7,1,2,9
203812_at,1,9,9,4,6,5,9,5,10,2
203813_s_at,10,2,6,1,4,2,7,1,2,9
203814_s_at,8,3,3,5,1,3,4,4,5,3
203815_at,10,2,6,1,4,2,7,1,2,9
203816_at,10,2,6,1,6,2,7,5,2,9
203817_at,2,10,8,3,9,7,5,6,4,10
203818_s_at,2,10,8,3,6,7,7,5,4,10
203819_s_at,10,2,6,1,4,2,7,1,2,9
203820_s_at,1,9,9,4,6,5,9,5,10,2
203821_at,1,2,6,1,6,5,7,5,2,2
203822_s_at,1,10,8,3,6,5,5,5,4,2
203823_at,10,2,6,1,4,2,7,1,2,9
203824_at,10,2,6,1,4,2,7,1,2,9
203825_at,2,10,8,3,9,7,5,6,4,10
203826_s_at,10,2,6,1,4,2,7,1,2,9
203827_at,2,10,8,3,9,7,5,6,4,10
203828_s_at,1,3,3,5,6,5,4,5,5,2
203829_at,2,10,8,3,9,7,5,6,4,10
203830_at,8,3,3,5,1,3,4,4,5,3
203831_at,2,10,8,3,6,7,5,5,4,10
203832_at,1,9,9,4,6,5,9,5,10,2
203833_s_at,10,9,9,4,6,2,9,5,10,9
203834_s_at,9,9,9,4,8,6,9,9,10,1
203835_at,1,9,9,4,6,5,9,5,10,2
203836_s_at,2,10,8,3,9,7,5,6,4,10
203837_at,9,9,9,4,8,6,9,9,10,1
203838_s_at,8,3,8,3,1,3,5,4,4,3
203839_s_at,10,2,6,1,4,2,7,1,2,9
203840_at,10,2,6,1,4,2,7,1,2,9
203841_x_at,1,3,3,5,6,5,4,5,5,2
203842_s_at,10,2,6,1,4,2,7,1,2,9
203843_at,8,3,3,5,2,5,4,3,5,3
203844_at,2,10,8,3,9,7,5,6,4,10
203845_at,8,3,8,3,1,3,5,4,4,3
203846_at,1,9,9,4,6,5,9,5,10,2
203847_s_at,8,3,8,3,1,3,5,4,4,3
203848_at,1,2,6,1,6,5,7,5,2,2
203849_s_at,10,2,6,1,4,2,7,1,2,9
203850_s_at,10,2,6,1,4,2,7,1,2,9
203851_at,9,9,9,4,8,6,9,9,10,1
203852_s_at,10,2,6,1,4,2,7,1,2,9
203853_s_at,10,2,6,1,4,2,7,1,2,9
203854_at,10,2,6,1,4,2,7,1,2,9
203855_at,9,2,9,1,4,6,9,9,10,9
203856_at,10,2,6,1,4,2,7,1,2,9
203857_s_at,1,9,9,4,2,5,4,3,10,2
203858_s_at,1,3,3,5,6,5,4,5,5,2
203859_s_at,10,2,6,1,4,2,7,1,2,9
203860_at,2,10,8,3,9,7,5,6,4,10
203861_s_at,9,9,9,4,8,6,9,9,10,1
203862_s_at,9,9,9,4,8,6,9,9,10,1
203863_at,1,3,3,5,6,5,4,5,5,2
203864_s_at,8,3,3,5,1,3,4,4,5,3
203865_s_at,2,10,8,3,6,7,5,5,4,10
203866_at,1,9,9,4,6,5,9,5,10,2
203867_s_at,1,3,3,5,6,5,4,5,5,2
203868_s_at,2,10,6,1,6,7,7,5,2,10
203869_at,10,2,6,1,4,2,7,1,2,9
203870_at,10,2,6,1,4,2,7,1,2,9
203871_at,9,9,9,4,8,6,9,9,10,1
203872_at,9,9,9,4,2,6,9,3,10,1
203873_at,1,3,3,5,6,5,4,5,5,2
203874_s_at,10,2,6,1,4,2,7,1,2,9
203875_at,2,10,8,3,9,7,5,6,4,10
203876_s_at,10,2,6,1,4,2,7,1,2,9
203877_at,8,3,3,5,2,5,4,3,5,3
203878_s_at,1,9,9,4,8,5,9,9,10,2
203879_at,9,9,9,4,8,6,9,9,10,1
203880_at,4,9,5,4,2,9,9,3,10,1
203881_s_at,2,10,8,3,1,7,5,4,4,10
203882_at,10,2,6,1,6,2,7,5,2,9
203883_s_at,2,10,8,3,9,7,5,6,4,10
203884_s_at,1,9,3,5,2,5,4,3,5,2
203885_at,1,3,3,5,6,5,4,5,5,2
203886_s_at,2,10,8,3,9,7,5,6,4,10
203887_s_at,1,9,9,4,6,5,4,5,10,2
203888_at,9,9,9,4,8,6,9,9,10,1
203889_at,10,2,6,1,4,2,7,1,2,9
203890_s_at,4,5,5,10,2,9,2,3,3,7
203891_s_at,1,3,3,5,6,5,4,5,5,2
203892_at,9,9,9,4,8,6,9,9,10,1
203893_at,1,9,9,4,2,5,9,3,10,2
203894_at,1,3,3,5,6,5,4,5,5,2
203895_at,8,3,8,3,1,3,5,4,4,3
203896_s_at,1,9,9,4,2,5,9,3,10,2
203897_at,9,9,9,4,8,6,9,9,10,1
203898_at,2,10,8,3,9,7,5,6,4,10
203899_s_at,1,3,8,5,6,5,4,5,4,2
203900_at,10,2,6,1,6,2,7,5,2,9
203901_at,2,10,6,1,9,7,7,6,2,10
203902_at,1,9,9,4,6,5,9,5,10,2
203903_s_at,2,10,8,3,9,7,5,6,4,10
203904_x_at,8,3,3,5,1,3,4,4,5,3
203905_at,2,10,6,1,9,7,7,6,2,10
203906_at,1,2,6,1,6,5,7,5,2,2
203907_s_at,8,3,8,3,1,3,5,4,4,3
203908_at,10,2,6,1,4,2,7,1,2,9
203909_at,9,9,9,4,8,6,9,9,10,1
203910_at,10,2,6,1,4,2,7,1,2,9
203911_at,9,9,9,4,8,6,9,9,10,1
203912_s_at,2,10,8,3,9,7,5,6,4,10
203913_s_at,10,2,6,1,4,2,7,1,2,9
203914_x_at,8,3,3,5,6,5,4,4,5,3
203915_at,8,3,8,3,1,3,5,4,4,3
203916_at,8,3,3,5,1,3,4,4,5,3
203917_at,8,3,3,5,1,3,4,4,5,3
203918_at,2,10,8,3,9,7,5,6,4,10
203919_at,2,10,8,3,9,7,5,6,4,10
203920_at,1,9,9,4,6,5,9,5,10,2
203921_at,8,3,8,3,6,5,4,5,4,3
203922_s_at,1,9,9,4,6,5,9,5,10,2
203923_s_at,2,10,8,3,1,7,5,4,4,10
203924_at,2,10,8,3,9,7,5,6,4,10
203925_at,8,3,3,5,1,3,4,4,5,3
203926_x_at,1,3,3,5,6,5,4,5,5,2
203927_at,1,3,3,5,2,5,4,3,5,2
203928_x_at,2,10,8,3,9,7,5,6,4,10
203929_s_at,1,3,3,5,6,5,4,5,5,2
203930_s_at,8,3,3,5,1,3,4,4,5,3
203931_s_at,8,3,3,5,1,3,4,4,5,3
203932_at,10,2,9,1,4,2,7,5,2,9
203933_at,8,3,3,5,2,3,4,4,5,3
203934_at,2,10,8,3,1,7,5,4,4,10
203935_at,2,10,6,1,9,7,7,6,2,10
203936_s_at,10,2,6,1,4,2,7,1,2,9
203937_s_at,4,5,5,10,2,9,2,3,3,7
203938_s_at,10,2,6,1,4,2,7,1,2,9
203939_at,9,2,9,1,8,6,9,9,2,1
203940_s_at,9,9,9,4,8,6,9,9,10,1
203941_at,1,9,9,4,6,2,9,5,10,2
203942_s_at,8,3,3,5,2,3,4,4,5,3
203943_at,2,10,8,3,9,7,5,6,4,10
203944_x_at,8,3,3,5,1,3,4,4,5,3
203945_at,8,3,3,5,1,3,4,4,5,3
203946_s_at,10,2,6,1,4,2,7,1,2,9
203947_at,1,3,3,5,2,5,4,3,5,2
203948_s_at,8,3,3,5,1,3,4,4,5,3
203949_at,10,2,6,1,4,2,7,1,2,9
203950_s_at,1,3,3,5,6,5,4,5,5,2
203951_at,1,3,3,5,6,5,4,5,5,2
203952_at,8,3,3,5,1,3,4,4,5,3
203953_s_at,9,9,9,4,8,6,9,9,10,1
203954_x_at,9,9,9,4,8,6,9,9,10,1
203955_at,9,9,9,4,8,6,9,9,10,1
203956_at,1,3,3,5,2,5,4,3,5,2
203957_at,1,3,3,5,6,5,4,5,5,2
203958_s_at,1,9,3,5,6,5,4,5,5,2
203959_s_at,2,10,6,1,9,7,7,6,2,10
203960_s_at,4,3,3,5,2,9,4,3,5,7
203961_at,2,10,8,3,9,7,5,6,4,10
203962_s_at,4,9,5,4,2,9,2,3,10,7
203963_at,10,2,6,1,4,2,7,1,2,9
203964_at,2,10,8,3,9,7,5,6,4,10
203965_at,1,9,3,5,2,5,4,3,5,2
203966_s_at,9,9,9,4,8,6,9,9,10,1
203967_at,8,3,3,5,1,3,4,4,5,3
203968_s_at,8,3,3,5,1,3,4,4,5,3
203969_at,9,9,9,4,8,6,9,9,10,1
203970_s_at,1,9,9,4,6,5,9,5,10,2
203971_at,2,10,8,3,6,7,5,4,4,10
203972_s_at,1,9,9,4,6,5,9,5,10,2
203973_s_at,10,2,6,1,4,2,7,1,2,9
203974_at,9,9,9,4,8,6,9,9,10,1
203975_s_at,1,3,8,5,6,5,4,5,5,2
203976_s_at,9,9,9,4,8,6,9,3,10,1
203977_at,1,9,9,4,6,5,4,5,10,2
203978_at,8,3,3,5,1,3,4,4,5,3
203979_at,2,10,8,3,6,7,7,5,4,10
203980_at,2,10,8,3,9,7,5,6,4,10
203981_s_at,8,3,3,5,1,3,4,4,5,3
203982_s_at,10,2,6,1,4,2,7,1,2,9
203983_at,1,3,3,5,2,5,4,3,5,2
203984_s_at,10,2,9,1,6,2,9,5,2,9
203985_at,2,10,6,1,9,7,7,6,2,10
203986_at,1,9,9,4,8,5,9,9,10,2
203987_at,8,3,3,5,2,3,4,3,5,3
203988_s_at,9,9,9,4,8,6,9,9,10,1
203989_x_at,10,2,6,1,4,2,7,1,2,9
203990_s_at,8,3,8,3,1,3,5,4,4,3
203991_s_at,1,2,6,1,6,5,7,5,2,2
203992_s_at,2,10,8,3,9,7,5,6,4,10
203993_x_at,10,2,6,1,4,2,7,1,2,9
203994_s_at,1,9,9,4,6,5,9,5,10,2
203995_at,8,3,8,5,1,3,4,4,4,3
203996_s_at,1,3,3,5,6,5,4,5,5,2
203997_at,8,3,8,5,1,3,4,4,5,3
203998_s_at,2,10,6,1,9,7,7,6,2,10
203999_at,9,9,9,4,8,6,9,9,10,1
204000_at,1,9,9,4,6,5,9,5,10,2
204001_at,10,2,6,1,4,2,7,1,2,9
204002_s_at,2,10,6,3,9,7,7,6,4,10
204003_s_at,1,9,3,5,2,5,4,3,5,2
204004_at,2,10,6,1,9,7,7,6,2,10
204005_s_at,10,2,6,1,4,2,7,1,2,9
204006_s_at,1,3,3,5,2,5,4,3,5,2
204007_at,1,3,3,5,2,5,4,3,5,2
204008_at,9,9,9,4,8,6,9,9,10,1
204009_s_at,4,5,10,10,2,9,2,3,3,7
204010_s_at,1,3,3,5,6,5,4,5,5,2
204011_at,9,9,9,4,8,6,9,3,10,1
204012_s_at,1,9,9,4,6,5,4,5,10,2
204013_s_at,1,9,9,5,6,5,4,5,5,2
204014_at,2,10,8,3,9,7,5,6,4,10
204015_s_at,10,2,6,1,4,2,7,1,2,9
204016_at,10,2,6,1,4,2,7,1,2,9
204017_at,10,2,6,1,4,2,7,1,2,9
204018_x_at,1,2,6,1,6,2,7,5,2,9
204019_s_at,8,3,3,5,1,3,4,4,5,3
204020_at,2,10,8,3,9,7,5,6,4,10
204021_s_at,8,3,3,5,2,3,4,3,5,3
204022_at,8,3,3,5,1,3,4,4,5,3
204023_at,9,9,9,4,8,6,9,9,10,1
204024_at,4,5,3,5,2,9,2,3,5,7
204025_s_at,10,2,6,1,4,2,7,1,2,9
204026_s_at,10,2,6,1,4,2,7,1,2,9
204027_s_at,2,10,8,3,9,7,5,6,4,10
204028_s_at,10,2,6,1,4,2,7,1,2,9
204029_at,2,10,8,3,1,7,5,4,4,10
204030_s_at,8,3,3,5,2,3,4,3,5,3
204031_s_at,9,9,9,4,8,6,9,9,10,1
204032_at,9,9,9,4,8,6,9,9,10,1
204033_at,1,3,3,5,6,5,4,5,5,2
204034_at,1,9,3,5,2,5,4,3,5,2
204035_at,1,9,9,4,6,5,9,5,10,2
204036_at,10,2,6,1,4,2,7,1,2,9
204037_at,1,9,9,4,6,5,9,5,10,2
204038_s_at,9,9,9,4,8,6,9,9,10,1
204039_at,2,10,8,3,9,7,5,6,4,10
204040_at,4,5,5,10,2,9,2,3,3,7
204041_at,1,3,3,5,6,5,4,5,5,2
204042_at,2,10,8,3,9,7,5,6,4,10
204043_at,1,3,8,5,6,5,4,5,4,2
204044_at,1,3,3,5,6,5,4,5,5,2
204045_at,1,3,8,5,6,5,4,5,4,2
204046_at,1,3,3,5,2,5,4,3,5,2
204047_s_at,10,2,6,1,4,2,7,1,2,9
204048_s_at,9,9,9,4,8,6,9,9,10,1
204049_s_at,9,9,9,4,8,6,9,9,10,1
204050_s_at,10,2,6,1,4,2,7,1,2,9
204051_s_at,8,3,3,5,1,3,4,4,5,3
204052_s_at,10,2,6,1,4,2,7,1,2,9
204053_x_at,9,9,9,4,8,6,9,9,10,1
204054_at,10,2,6,1,4,2,7,1,2,9
204055_s_at,10,2,6,1,4,2,7,1,2,9
204056_s_at,10,2,6,1,4,2,7,1,2,9
204057_at,8,3,3,5,1,3,4,4,5,3
204058_at,2,10,8,3,9,7,5,6,4,10
204059_s_at,1,9,9,4,6,5,9,5,10,2
204060_s_at,2,10,6,1,9,7,7,6,2,10
204061_at,1,10,6,1,6,5,7,5,2,2
204062_s_at,9,9,9,4,8,6,9,9,10,1
204063_s_at,2,10,8,3,9,7,5,6,4,10
204064_at,1,9,3,5,2,5,4,3,5,2
204065_at,8,3,8,5,1,3,4,4,4,3
204066_s_at,8,3,3,5,1,5,4,4,5,3
204067_at,1,9,9,1,6,5,7,5,2,2
204068_at,1,10,8,3,6,5,4,5,4,2
204069_at,1,2,6,1,6,5,7,5,2,2
204070_at,2,10,8,3,9,7,5,6,4,10
204071_s_at,2,10,8,3,6,7,5,5,4,10
204072_s_at,9,9,9,4,8,6,9,9,10,1
204073_s_at,10,2,6,1,4,2,7,1,2,9
204074_s_at,1,2,9,1,6,5,7,5,2,2
204075_s_at,2,10,8,3,9,7,5,6,4,10
204076_at,1,9,9,5,6,5,4,5,5,2
204077_x_at,1,3,3,5,2,5,4,5,5,2
204078_at,10,2,6,1,4,2,7,1,2,9
204079_at,1,2,6,1,6,5,7,5,2,2
204080_at,8,10,8,3,1,3,5,4,4,10
204081_at,8,3,8,5,1,3,4,4,4,3
204082_at,2,10,8,3,9,7,5,6,4,10
204083_s_at,2,10,6,3,9,7,7,6,4,10
204084_s_at,2,10,8,3,9,7,5,6,4,10
204085_s_at,10,2,6,1,4,2,7,1,2,9
204086_at,2,10,8,3,9,7,5,6,4,10
204087_s_at,2,10,8,3,9,7,5,6,4,10
204088_at,1,9,9,4,8,6,9,9,10,1
204089_x_at,9,9,9,4,4,6,9,9,10,9
204090_at,2,10,8,3,6,7,5,5,4,10
204091_at,1,3,3,5,6,5,4,5,5,2
204092_s_at,1,3,3,5,2,5,4,3,5,2
204093_at,1,9,3,5,6,5,4,5,5,2
204094_s_at,8,3,3,5,1,3,4,4,5,3
204095_s_at,10,2,6,1,4,2,7,1,2,9
204096_s_at,1,3,3,5,6,5,4,5,5,2
204097_s_at,9,9,5,4,8,6,9,9,10,1
204098_at,8,3,3,5,1,3,4,4,5,3
204099_at,1,9,9,4,6,5,9,5,10,2
204100_at,9,9,9,4,8,6,9,9,10,1
204101_at,10,2,6,1,4,2,7,1,2,9
204102_s_at,8,3,3,5,2,3,4,3,5,3
204103_at,10,2,6,1,4,2,7,1,2,9
204104_at,10,2,6,1,4,2,7,1,2,9
204105_s_at,1,3,3,5,2,5,4,3,5,2
204106_at,10,2,6,1,4,2,7,1,2,9
204107_at,9,9,9,4,2,6,9,3,10,1
204108_at,10,2,6,1,4,2,7,1,2,9
204109_s_at,8,3,3,5,1,3,4,4,5,3
204110_at,2,10,8,3,9,7,5,6,4,10
204111_at,8,3,3,5,1,3,4,4,5,3
204112_s_at,10,2,9,1,4,2,9,1,2,9
204113_at,9,9,9,4,8,6,9,9,10,1
204114_at,1,10,8,3,6,5,5,5,4,2
204115_at,1,9,9,4,6,5,4,5,10,2
204116_at,9,9,9,4,8,6,9,9,10,1
204117_at,8,3,3,5,1,3,4,4,5,3
204118_at,10,2,6,1,4,2,7,1,2,9
204119_s_at,10,2,9,1,4,2,7,1,2,9
204120_s_at,1,2,6,1,6,5,7,5,2,2
204121_at,8,3,3,5,1,3,4,4,5,3
204122_at,1,3,3,5,2,5,4,3,5,2
204123_at,1,10,8,1,6,5,7,5,4,2
204124_at,4,5,5,4,2,9,2,3,10,7
204125_at,2,10,8,3,9,7,5,6,4,10
204126_s_at,8,3,3,5,1,3,4,4,5,3
204127_at,10,2,6,1,4,2,7,1,2,9
204128_s_at,8,3,3,5,1,3,4,4,5,3
204129_at,8,3,3,5,1,3,4,4,5,3
204130_at,10,2,6,1,4,2,7,1,2,9
204131_s_at,10,2,6,1,4,2,7,1,2,9
204132_s_at,1,9,3,5,2,5,4,3,5,2
204133_at,9,9,9,4,8,6,9,9,10,1
204134_at,10,2,6,1,4,2,7,1,2,9
204135_at,10,2,6,1,4,2,7,1,2,9
204136_at,8,3,3,5,2,9,4,3,5,3
204137_at,1,3,3,5,6,5,4,5,5,2
204138_s_at,9,9,9,4,8,6,9,9,10,1
204139_x_at,9,9,9,4,8,6,9,9,10,1
204140_at,9,9,9,4,8,6,9,9,10,1
204141_at,2,10,8,3,9,7,5,6,4,10
204142_at,1,9,3,5,6,5,4,5,5,2
204143_s_at,1,9,9,4,6,5,9,5,10,2
204144_s_at,2,10,8,3,9,7,5,6,4,10
204145_at,8,3,3,5,2,5,4,3,5,3
204146_at,4,5,5,10,2,9,2,3,3,7
204147_s_at,1,9,3,5,6,5,4,5,5,2
204148_s_at,8,3,3,5,2,3,4,3,5,3
204149_s_at,1,3,3,5,2,5,4,3,5,2
204150_at,2,10,8,3,6,7,5,5,4,10
204151_x_at,4,5,3,5,2,9,2,3,5,7
204152_s_at,10,2,6,1,6,2,7,5,2,9
204153_s_at,8,3,3,5,1,3,4,4,5,3
204154_at,1,9,9,4,6,5,9,5,10,2
204155_s_at,2,10,8,3,9,7,5,6,4,10
204156_at,10,2,6,1,4,2,7,1,2,9
204157_s_at,1,3,3,5,6,5,4,5,5,2
204158_s_at,9,9,9,4,8,6,9,9,10,1
204159_at,1,9,9,4,6,5,9,5,10,2
204160_s_at,2,10,8,3,9,7,5,6,4,10
204161_s_at,1,3,3,5,6,5,4,5,5,2
204162_at,1,3,3,5,6,5,4,5,5,2
204163_at,1,3,3,5,6,5,4,5,5,2
204164_at,8,10,8,3,1,3,5,4,4,10
204165_at,9,9,9,4,8,6,9,9,10,1
204166_at,1,9,9,4,2,5,9,3,10,2
204167_at,2,10,8,3,9,7,5,6,4,10
204168_at,2,10,8,3,9,7,5,6,4,10
204169_at,10,2,9,1,6,2,7,5,2,9
204170_s_at,8,3,3,5,1,3,4,4,5,3
204171_at,10,2,6,1,4,2,7,1,2,9
204172_at,4,5,5,4,2,9,2,3,5,7
204173_at,1,3,3,5,6,5,4,5,5,2
204174_at,10,2,6,1,4,2,7,1,2,9
204175_at,1,9,9,4,6,5,9,5,10,2
204176_at,1,3,3,5,2,5,4,3,5,2
204177_s_at,1,9,9,4,6,5,4,5,10,2
204178_s_at,10,2,6,1,4,2,7,1,2,9
204179_at,10,2,6,1,4,2,7,1,2,9
204180_s_at,4,5,5,10,2,9,2,3,3,7
204181_s_at,10,2,6,1,4,2,7,1,2,9
204182_s_at,8,3,3,5,1,3,4,4,5,3
204183_s_at,2,10,8,3,9,7,5,6,4,10
204184_s_at,9,9,9,4,8,6,9,9,10,1
204185_x_at,1,3,3,5,2,5,4,3,5,2
204186_s_at,9,9,9,4,8,6,9,9,10,1
204187_at,10,2,6,1,4,2,7,1,2,9
204188_s_at,2,10,6,1,9,7,7,6,2,10
204189_at,8,3,3,5,2,3,4,3,5,3
204190_at,2,10,8,3,9,7,5,6,4,10
204191_at,2,10,8,3,9,7,5,6,4,10
204192_at,1,3,3,5,6,5,4,5,5,2
204193_at,9,9,9,4,8,6,9,9,10,1
204194_at,10,2,9,1,4,2,9,1,2,9
204195_s_at,8,3,3,5,1,3,4,4,5,3
204196_x_at,10,2,6,1,4,2,7,1,2,9
204197_s_at,2,10,8,3,6,7,5,5,4,10
204198_s_at,1,9,9,4,6,5,9,5,10,2
204199_at,10,2,6,1,4,2,7,1,2,9
204200_s_at,1,10,8,3,6,5,5,5,4,2
204201_s_at,8,3,3,5,1,3,4,4,5,3
204202_at,9,9,9,4,8,6,9,9,10,1
204203_at,8,3,8,3,1,3,5,4,4,3
204204_at,8,3,3,5,1,3,4,4,5,3
204205_at,2,10,8,3,9,7,5,6,4,10
204206_at,2,10,8,3,1,3,5,4,4,10
