1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
222754_at,3,4,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
222755_s_at,1,9,5,8,10,12,15,12,10,19,10,11,20,6,12,19,10,13,2,16
222756_s_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
222757_s_at,3,9,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
222758_s_at,10,14,17,9,2,19,12,17,18,1,16,16,2,13,14,14,4,7,4,19
222759_at,15,14,5,1,10,7,12,17,8,19,10,11,2,1,5,19,10,13,5,19
222760_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
222761_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,12,15,2,15,16,10
222762_x_at,8,3,2,20,2,16,12,7,18,8,15,16,2,1,15,14,4,7,17,19
222763_s_at,3,9,5,1,10,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
222764_at,3,10,14,7,1,20,8,6,4,12,9,6,5,2,7,5,5,5,16,10
222765_x_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,11,15,8,15,15
222766_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
222767_s_at,14,4,16,5,9,3,13,9,6,9,13,1,12,9,6,13,9,14,15,2
222768_s_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
222769_at,7,9,5,1,10,20,16,20,19,19,9,3,5,2,12,5,16,5,16,20
222770_s_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
222771_s_at,10,14,17,9,14,19,12,13,18,1,16,11,14,13,14,19,10,17,4,19
222772_at,9,10,12,7,5,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
222773_s_at,6,18,10,2,18,15,9,11,11,2,3,4,17,10,11,7,1,18,13,1
222774_s_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
222775_s_at,8,18,7,10,7,16,3,7,7,4,3,20,15,4,15,7,1,1,17,14
222776_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,6,12,9,14,15,2
222777_s_at,14,4,16,5,9,3,13,9,6,9,13,9,10,20,6,13,9,14,15,2
222778_s_at,3,9,5,15,10,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
222779_s_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
222780_s_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
222781_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
222782_s_at,8,3,2,20,2,16,3,17,7,8,15,16,2,1,5,14,4,7,5,14
222783_s_at,8,3,7,10,7,16,3,7,7,4,3,20,15,8,19,2,13,1,1,14
222784_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
222785_x_at,7,6,9,8,11,12,15,20,19,18,8,14,20,6,12,15,2,15,2,16
222786_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
222787_s_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
222788_s_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
222789_at,14,11,16,5,9,3,13,8,6,9,13,9,10,20,6,2,15,8,15,2
222790_s_at,14,4,7,10,7,3,13,9,6,4,13,9,15,8,19,2,15,8,1,2
222791_at,14,4,16,5,9,3,13,9,6,9,13,1,12,9,6,13,9,14,15,2
222792_s_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
222793_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
222794_x_at,8,3,2,20,2,16,3,7,14,8,3,20,19,4,15,7,4,10,17,14
222795_s_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,13,1,1,18
222796_at,8,18,10,20,18,16,3,7,7,4,3,20,19,4,15,7,1,1,17,14
222797_at,15,14,17,9,14,7,12,12,8,1,15,11,2,1,5,19,10,13,5,19
222798_at,8,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
222799_at,10,14,17,9,14,19,12,12,18,1,15,11,2,1,14,19,10,7,4,19
222800_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,5,5,20
222801_s_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
222802_at,8,3,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,14
222803_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,14,16,7,5,20
222804_x_at,15,9,5,1,10,12,16,17,8,19,10,3,20,6,12,5,16,13,5,20
222805_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222806_s_at,6,18,10,2,18,16,4,11,11,4,3,4,19,4,15,7,1,18,17,18
222807_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,5,5,20
222808_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
222809_x_at,10,14,2,20,2,7,12,17,18,8,15,16,2,1,5,14,4,7,5,19
222810_s_at,12,4,13,15,13,3,13,15,20,6,13,1,12,9,6,12,9,14,15,2
222811_at,6,18,7,2,16,15,4,11,11,4,20,4,15,8,11,2,15,1,13,18
222812_s_at,3,7,13,15,13,4,1,6,20,6,19,1,12,9,9,12,9,14,6,3
222813_at,8,3,2,20,2,7,12,17,18,8,15,16,2,1,5,14,4,7,5,19
222814_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
222815_at,15,3,2,1,2,7,3,17,8,8,15,16,2,1,5,14,4,7,5,14
222816_s_at,1,6,9,8,11,12,15,12,10,18,10,14,20,6,12,19,2,13,2,16
222817_at,12,7,12,3,5,4,1,15,9,13,17,5,6,7,6,13,14,16,15,3
222818_at,9,10,14,7,1,6,1,19,4,12,19,6,4,15,2,20,5,9,3,3
222819_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,13,7,5,14
222820_at,10,14,17,20,2,19,12,13,18,1,16,16,14,13,14,14,4,7,4,19
222821_s_at,6,16,10,13,18,2,9,7,17,5,1,12,19,4,4,7,1,18,14,1
222822_s_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
222823_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222824_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,10,17,4,19
222825_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222826_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
222827_s_at,15,9,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,20
222828_at,14,18,7,10,7,3,4,9,7,4,20,20,15,8,19,2,13,1,1,18
222829_s_at,14,18,7,10,7,3,4,9,7,4,13,20,15,8,19,2,15,1,1,18
222830_at,14,4,16,5,9,3,13,9,6,6,13,1,12,9,6,13,9,14,15,2
222831_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222832_s_at,8,3,10,20,7,16,3,7,7,4,3,20,19,4,15,7,13,1,17,14
222833_at,14,3,2,10,7,3,3,9,7,8,13,20,15,8,19,2,13,1,1,14
222834_s_at,4,5,18,4,6,17,11,14,17,15,1,19,11,19,4,9,20,18,14,5
222835_at,15,3,2,1,2,7,3,17,8,8,15,16,2,1,5,14,13,7,5,14
222836_at,7,10,14,7,1,20,8,20,19,12,9,6,5,2,7,5,5,5,16,10
222837_s_at,10,14,17,9,14,19,12,12,18,1,16,11,14,13,14,19,10,17,4,19
222838_at,3,10,14,7,1,20,8,6,4,12,9,6,5,2,7,5,5,5,16,10
222839_s_at,9,10,14,7,1,4,1,19,4,12,19,6,6,7,2,20,5,9,3,3
222840_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
222841_s_at,3,10,14,7,1,20,8,19,4,12,9,6,5,2,7,20,5,9,16,10
222842_at,12,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
222843_at,3,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
222844_s_at,8,16,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,1
222845_x_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222846_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
222847_s_at,9,7,12,3,5,4,1,19,4,13,19,5,6,7,2,20,5,9,3,3
222848_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222849_s_at,2,18,7,2,16,15,4,11,11,4,20,4,17,10,11,11,15,8,13,18
222850_s_at,7,6,5,8,11,12,15,20,19,19,10,14,20,2,12,5,2,5,2,16
222851_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222852_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
222853_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222854_s_at,15,9,5,1,10,12,16,17,8,19,10,3,20,2,12,5,16,13,5,20
222855_s_at,12,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,16,15,15
222856_at,15,14,2,1,2,7,12,17,8,8,15,16,2,1,5,14,4,7,5,19
222857_s_at,15,4,13,15,13,20,16,6,20,6,13,3,12,9,9,12,16,14,6,20
222858_s_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
222859_s_at,2,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
222860_s_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222861_x_at,8,3,10,20,2,16,3,7,14,5,3,16,19,4,15,14,4,10,17,14
222862_s_at,15,9,5,1,10,20,16,20,8,19,9,3,5,2,12,5,16,5,5,20
222863_at,10,14,2,20,2,19,12,17,18,8,15,16,2,1,14,14,4,7,4,19
222864_s_at,10,14,17,9,12,19,12,13,18,1,16,16,14,13,14,18,4,17,4,19
222865_x_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
222866_s_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
222867_s_at,8,3,10,20,2,16,3,7,7,8,3,20,19,4,15,7,13,1,17,14
222868_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
222869_s_at,14,3,2,10,7,3,3,9,7,8,13,20,12,1,19,12,13,14,1,14
222870_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
222871_at,8,3,2,20,2,16,3,17,7,8,15,16,2,1,5,14,4,7,17,14
222872_x_at,3,10,14,7,1,20,8,6,4,12,9,6,5,2,9,5,5,5,6,10
222873_s_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,13,14,1,2
222874_s_at,3,9,13,15,13,20,16,6,20,6,9,3,5,9,9,12,16,5,6,20
222875_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222876_s_at,3,4,13,15,13,20,13,6,20,6,13,1,12,9,9,12,9,14,6,2
222877_at,9,10,12,7,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
222878_s_at,10,14,17,9,14,19,12,12,18,1,16,11,14,13,14,19,10,17,4,19
222879_s_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
222880_at,7,6,9,8,11,12,15,20,19,18,8,14,20,6,12,15,2,15,2,16
222881_at,6,18,7,10,7,16,3,11,7,4,3,20,15,8,19,2,1,1,1,14
222882_s_at,6,18,10,2,18,16,9,11,11,2,3,4,19,4,15,7,1,18,17,1
222883_at,3,9,13,15,13,20,16,6,20,6,9,3,12,9,9,12,16,5,6,20
222884_at,10,14,17,9,2,19,12,17,18,1,15,16,2,1,14,14,4,7,4,19
222885_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
222886_at,3,9,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
222887_s_at,15,9,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,20
222888_at,14,3,2,10,7,3,3,9,7,8,13,20,15,8,19,2,13,1,1,14
222889_at,14,4,13,10,13,3,13,9,20,6,13,1,12,9,19,12,9,14,1,2
222890_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
222891_s_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
222892_s_at,2,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
222893_s_at,16,16,10,13,12,2,9,13,14,5,16,12,13,11,15,18,4,10,17,1
222894_x_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
222895_s_at,15,9,2,1,10,7,16,6,8,8,13,3,12,1,5,12,16,14,5,20
222896_at,14,4,2,10,7,3,13,9,7,6,13,20,12,9,19,12,13,14,1,2
222897_s_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,13,7,5,14
222898_s_at,15,3,2,1,2,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
222899_at,15,9,5,1,10,7,16,17,8,19,15,3,2,1,5,5,16,7,5,20
222900_at,2,11,20,5,16,15,4,8,6,2,20,9,17,10,11,11,15,8,13,18
222901_s_at,9,10,14,7,1,6,8,19,4,12,19,6,4,15,7,20,5,9,16,10
222902_s_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222903_s_at,6,16,10,2,18,16,9,7,14,5,3,12,19,4,15,7,1,18,17,1
222904_s_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222905_s_at,9,10,14,7,1,6,1,19,4,12,19,6,4,15,7,20,5,9,3,3
222906_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
222907_x_at,2,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
222908_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
222909_s_at,8,3,2,20,2,16,3,7,7,8,3,20,19,4,15,7,13,1,17,14
222910_s_at,15,3,2,20,2,7,3,17,8,8,15,16,2,1,5,14,4,7,5,14
222911_s_at,15,9,5,1,10,7,16,17,8,19,9,3,2,1,5,5,16,5,5,20
222912_at,8,3,2,10,7,16,3,9,7,4,3,20,15,8,19,2,13,1,1,14
222913_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
222914_s_at,3,9,13,15,13,20,16,6,20,6,9,3,5,9,9,12,16,5,6,20
222915_s_at,1,14,5,1,14,12,15,12,10,19,10,11,20,6,12,19,10,13,2,16
222916_s_at,7,10,14,7,1,6,8,20,19,12,9,6,5,2,7,5,5,5,16,10
222917_s_at,6,18,10,2,18,16,4,11,14,4,3,20,19,4,15,7,1,18,17,18
222918_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222919_at,7,9,5,7,10,20,16,20,19,19,9,3,5,2,9,5,16,5,16,20
222920_s_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222921_s_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
222922_at,15,9,2,1,10,7,12,17,8,8,15,3,2,1,5,14,16,7,5,19
222923_s_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
222924_at,8,3,2,20,2,16,3,7,14,8,3,16,19,4,15,14,4,7,17,14
222925_at,4,5,18,13,6,2,11,14,17,15,1,12,13,11,4,9,6,18,14,5
222926_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222927_s_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,19,10,17,4,19
222928_s_at,8,18,7,10,7,16,3,7,7,4,3,20,15,4,15,7,1,1,17,14
222929_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
222930_s_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,9,16,3,3
222931_s_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
222932_at,3,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
222933_at,3,9,13,15,13,20,16,6,20,6,9,3,12,9,9,12,16,14,6,20
222934_s_at,9,10,14,7,1,6,1,19,4,12,19,6,6,15,2,20,5,9,3,3
222935_x_at,2,18,20,2,16,15,4,8,11,2,20,4,17,10,11,11,15,8,13,18
222936_s_at,15,9,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,20
222937_s_at,6,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222938_x_at,8,3,2,20,2,7,3,17,8,8,15,16,2,1,5,14,4,7,5,14
222939_s_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
222940_at,8,18,10,20,18,16,3,7,14,5,3,20,19,4,15,7,1,10,17,1
222941_at,15,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,5,20
222942_s_at,15,3,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,20
222943_at,14,18,7,10,7,3,4,9,7,4,20,20,15,8,19,2,13,1,1,18
222944_s_at,10,14,17,9,2,19,12,13,18,1,16,16,14,13,14,14,4,17,4,19
222945_x_at,8,3,2,20,2,16,3,7,18,8,15,16,2,1,15,14,4,7,17,19
222946_s_at,15,3,2,20,2,7,3,17,18,8,15,16,2,1,5,14,4,7,5,14
222947_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
222948_s_at,3,4,13,15,13,20,1,6,20,6,19,1,12,9,9,12,9,14,6,3
222949_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,18,10,17,4,19
222950_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
222951_s_at,12,11,16,5,9,14,17,15,9,9,17,5,10,20,6,13,14,16,15,15
222952_s_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
222953_at,1,6,5,8,10,12,15,12,10,19,10,11,20,6,12,19,16,13,2,16
222954_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,13,14,16,3,3
222955_s_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
222956_at,6,18,20,2,16,15,4,11,11,4,20,4,17,10,11,11,15,1,13,18
222957_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,4,10,17,1
222958_s_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
222959_at,7,9,5,1,10,20,16,20,19,19,9,3,5,2,9,5,16,5,16,20
222960_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,13,7,5,14
222961_at,3,10,13,15,13,20,1,6,20,6,19,6,6,9,9,20,5,9,6,3
222962_s_at,3,9,5,15,10,20,16,6,19,19,9,3,5,2,9,5,16,5,6,20
222963_s_at,8,3,2,20,2,16,3,17,7,8,15,20,2,1,5,14,13,7,5,14
222964_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,2,13,2,16
222965_at,6,18,10,2,18,16,4,11,11,2,3,4,19,4,15,7,1,18,17,18
222966_at,9,7,12,3,5,4,1,19,9,13,19,5,6,7,2,20,5,9,3,3
222967_at,8,16,10,20,2,16,9,7,14,5,16,16,19,4,15,7,4,10,17,1
222968_at,3,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
222969_at,1,6,9,8,11,12,15,12,10,18,10,11,20,6,12,19,2,13,2,16
222970_at,15,3,2,10,7,7,3,17,7,8,15,20,2,1,5,14,13,7,5,14
222971_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,16,3,3
222972_at,15,9,5,1,10,12,15,12,8,19,10,3,20,6,12,5,16,13,2,16
222973_at,3,9,13,15,13,20,16,6,20,6,9,1,5,9,9,12,9,5,6,20
222974_at,8,3,2,20,2,7,3,17,7,8,15,20,2,1,5,14,13,7,5,14
222975_s_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
222976_s_at,3,9,13,15,13,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
222977_at,3,10,14,7,1,20,16,6,20,12,9,6,5,2,9,5,5,5,6,20
222978_at,15,3,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,14
222979_s_at,8,3,2,20,2,7,3,17,7,8,15,16,2,1,5,14,4,7,5,14
222980_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,14,10,17,4,19
222981_s_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,14,4,17,4,19
222982_x_at,1,9,5,8,10,12,15,12,10,19,10,11,20,6,12,19,16,13,2,16
222983_s_at,7,9,5,8,10,20,16,20,19,19,9,14,5,2,7,5,2,5,16,20
222984_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222985_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
222986_s_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,1,10,17,1
222987_s_at,1,14,5,1,10,12,15,12,8,19,10,11,20,6,12,19,10,13,2,16
222988_s_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,1,18,13,18
222989_s_at,14,4,13,15,13,3,13,9,20,6,13,1,12,9,19,12,9,14,6,2
222990_at,15,9,5,1,10,7,16,6,8,19,9,3,5,2,5,5,16,5,5,20
222991_s_at,15,14,17,9,2,7,12,17,18,1,15,16,2,1,5,14,4,7,5,19
222992_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,15,16,10
222993_at,15,9,2,1,10,7,16,17,8,8,15,3,2,1,5,14,16,7,5,20
222994_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,15,16,10
222995_s_at,8,16,10,20,18,16,9,7,14,5,3,12,19,4,15,7,4,10,17,1
222996_s_at,15,3,2,1,10,7,3,17,8,8,15,3,2,1,5,14,13,7,5,14
222997_s_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
222998_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,15,8,15,15
222999_s_at,3,4,13,15,13,3,13,6,20,6,13,1,12,9,9,12,9,14,6,2
223000_s_at,8,3,2,20,2,7,12,17,18,8,15,16,2,1,5,14,4,7,17,19
223001_at,12,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,16,15,15
223002_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,14,19,10,13,2,16
223003_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,7,15,2,15,16,10
223004_s_at,6,16,10,2,18,16,9,11,14,5,3,12,19,4,15,7,1,18,17,1
223005_s_at,10,14,17,9,14,19,12,13,18,1,16,16,14,13,14,19,10,17,4,19
223006_s_at,1,14,17,9,14,12,15,12,10,1,10,11,20,6,12,19,10,13,2,16
223007_s_at,16,16,10,13,18,2,9,7,17,5,1,12,13,11,15,7,6,10,14,1
223008_s_at,3,4,13,15,13,20,13,6,20,6,13,1,12,9,9,12,9,14,6,2
223009_at,2,11,16,5,9,14,17,8,6,9,17,9,10,20,6,13,14,8,15,15
223010_s_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,14,1,2
223011_s_at,14,18,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
223012_at,3,9,13,15,13,20,16,6,20,6,9,3,12,9,9,12,16,14,6,20
223013_at,12,7,12,3,5,4,1,15,9,13,19,5,6,7,2,20,14,9,3,3
223014_at,14,4,7,5,7,3,13,9,6,4,13,9,15,8,19,2,15,8,1,2
223015_at,6,18,7,10,7,16,4,11,7,4,3,20,15,8,19,2,1,1,1,18
223016_x_at,15,9,5,1,10,7,16,17,8,19,9,3,5,2,5,5,16,5,5,20
223017_at,3,4,13,15,13,20,1,6,20,6,19,1,12,9,9,12,9,14,6,3
223018_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
223019_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,12,15,2,15,16,10
223020_at,20,1,15,16,12,1,6,2,12,17,18,10,1,12,3,18,8,19,18,11
223021_x_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
223022_s_at,15,3,2,1,2,7,3,17,8,8,15,3,2,1,5,14,16,7,5,14
223023_at,1,14,9,9,14,12,15,12,10,18,10,11,20,6,12,19,10,13,2,16
223024_at,1,14,5,1,10,12,15,12,10,19,10,11,20,6,12,19,10,13,2,16
223025_s_at,12,7,12,3,5,14,17,15,9,13,17,5,10,20,6,13,14,16,15,15
223026_s_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
223027_at,14,18,7,10,7,3,4,9,7,4,20,20,15,8,19,2,13,1,1,18
223028_s_at,14,3,7,10,7,3,3,9,7,4,13,20,15,8,19,2,13,1,1,14
223029_s_at,3,9,5,15,10,20,16,6,20,19,9,3,5,2,9,5,16,5,6,20
223030_at,8,18,7,10,7,16,3,7,7,4,3,20,15,8,19,2,1,1,1,14
223031_s_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
223032_x_at,2,18,20,2,16,15,4,8,11,2,20,9,17,10,11,11,15,8,13,18
223033_s_at,7,10,14,7,1,6,8,20,19,12,8,14,4,15,7,15,2,15,16,10
223034_s_at,9,10,14,7,1,20,8,19,4,12,9,6,5,2,7,5,5,9,16,10
223035_s_at,6,18,10,2,18,16,9,11,11,2,3,4,19,4,15,7,1,18,17,1
223036_at,12,7,12,3,13,4,1,15,9,13,19,1,6,7,2,20,9,14,3,3
223037_at,15,9,5,1,10,20,16,6,8,19,9,3,5,2,5,5,16,5,5,20
223038_s_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,20,5,9,16,10
223039_at,6,18,10,2,18,16,4,11,11,2,3,4,19,4,15,7,1,18,17,18
223040_at,7,6,9,8,11,6,8,20,19,18,8,14,4,15,7,15,2,15,16,10
223041_at,9,7,12,3,5,4,1,19,4,13,19,6,6,7,2,20,5,9,3,3
223042_s_at,6,18,20,2,16,15,4,11,11,2,20,4,17,10,11,11,15,18,13,18
223043_at,3,4,13,15,13,20,13,6,20,6,9,1,12,9,9,12,9,14,6,2
223044_at,3,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
223045_at,14,3,2,10,7,7,3,9,7,8,15,20,15,8,19,2,13,1,1,14
223046_at,15,14,5,1,10,12,15,12,8,19,10,11,20,6,12,19,10,13,5,16
223047_at,15,9,5,1,10,20,16,6,8,19,9,3,5,2,9,5,16,5,6,20
223048_at,14,4,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
223049_at,3,4,13,15,13,20,13,6,20,6,13,1,12,9,9,12,9,14,6,2
223050_s_at,3,9,13,15,13,20,16,6,20,6,9,6,5,2,9,12,9,5,6,20
223051_at,7,10,14,7,1,6,8,20,19,19,8,14,5,2,7,5,2,5,16,10
223052_x_at,8,16,10,20,2,16,3,7,14,5,3,16,19,4,15,7,4,10,17,1
223053_x_at,9,10,14,7,1,6,8,19,4,12,8,6,4,15,7,15,5,9,16,10
223054_at,12,11,16,3,9,14,17,15,9,9,17,5,10,20,6,13,14,16,15,15
223055_s_at,12,11,16,5,9,14,17,15,6,9,17,9,10,20,6,13,14,16,15,15
223056_s_at,14,18,7,10,7,3,13,9,7,4,13,20,15,8,19,2,13,1,1,2
